date,mels_S,lig_S,mels_N,hvac_N,hvac_S,occ_third_south,occ_fourth_south,zone_temp_avg,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1,rtu_sa_temp_avg,rtu_oa_damper_avg,rtu_ma_temp_avg,rtu_econ_sp_avg,hour_of_day,day_of_week,is_weekend,is_business_hours,total_kw,hvac_kw,hvac_share,total_occ,kw_per_occupant,outdoor_temp_f,indoor_temp_f,fault_econ_stuck_open,fault_econ_stuck_closed,expected_ma_temp_f,ma_temp_deviation,fault_ma_sensor_mismatch,any_economizer_fault,econ_setpoint_deviation_f
2019-01-12 01:00:00,2.6189285715,4.71041666675,12.3929166675,32.311834364999996,3.628111455,10.116666666666667,33.88333333333333,23.618197916666666,11.32,11.5675,8.7025,84.1,2.0300000000000002,67.11,43.528333333333336,66.52708333333332,67.0,1,5,1,0,55.66220772575,35.93994582,0.6456794886231894,44.0,0.8168169504545454,52.376,74.51275625,False,False,64.87699520031249,1.6500881330208301,False,False,-14.624000000000002
2019-01-12 02:00:00,2.375,3.24491666675,11.901250000000001,31.9816118425,6.16223611,9.0,29.983333333333334,23.548593750000002,11.6,11.7875,8.3925,80.8675,0.1575,67.01833333333333,42.52583333333334,66.59291666666667,67.0,2,5,1,0,55.66501461925001,38.1438479525,0.6852391616782069,38.983333333333334,0.9784655310602822,52.879999999999995,74.38746875000001,False,False,65.24123843515625,1.3516782315104194,False,False,-14.120000000000005
2019-01-12 03:00:00,2.11785714275,1.89375,11.41375,31.83063893,0.0,9.35,29.7,23.50239583333333,12.280000000000001,12.5025,8.2425,76.5875,0.14750000000000002,67.05833333333334,42.763333333333335,66.64083333333333,67.0,3,5,1,0,47.25599607275,31.83063893,0.6735788381435689,39.05,0.8151251966709347,54.104,74.3043125,False,False,65.66598553125,0.9748478020833318,False,False,-12.896
2019-01-12 04:00:00,1.8607142857499999,2.09,11.05375,30.616878654999997,5.46030701825,9.133333333333333,29.0,23.43267708333333,11.855,12.08,8.2875,78.985,0.1775,67.18791666666667,42.587500000000006,66.63250000000001,67.0,4,5,1,0,51.081649958999996,36.07718567325,0.7062650815352846,38.13333333333333,0.9460800438789335,53.339,74.17881874999999,False,False,65.30366093984375,1.3288390601562554,False,False,-13.661000000000001
2019-01-12 05:00:00,1.6785714285,1.80958333325,10.38025,31.3137984275,0.285,9.0,29.0,23.37278125,11.177499999999998,11.3475,8.585,84.275,0.155,67.12291666666667,39.780833333333334,66.58791666666667,67.0,5,5,1,0,45.46720318925,31.5987984275,0.6949800342012468,38.0,0.8315473270394736,52.119499999999995,74.07100625,False,False,65.33851413453125,1.24940253213542,False,False,-14.880500000000005
2019-01-12 06:00:00,1.6214285715,1.865,10.23075,34.7391348475,4.1102923975,9.0,29.0,23.333708333333334,10.8775,11.1075,8.4875,85.35,0.0625,67.10333333333332,39.30166666666666,66.60125000000001,67.0,6,5,1,0,52.5666058165,38.849427245,0.7390514689233683,38.0,1.0223533485526317,51.579499999999996,74.000675,False,False,65.18877953875001,1.4124704612499954,False,False,-15.420500000000004
2019-01-12 07:00:00,1.525,1.88375,10.3265,37.661569445,2.571125731,9.0,29.0,23.25303125,10.7525,11.0525,8.055,83.575,0.05,66.97083333333333,38.5425,66.37625,67.0,7,5,1,0,53.967945176,40.232695176,0.7454924408330413,38.0,1.0587551362105263,51.3545,73.85545625,False,False,65.18302518734376,1.19322481265624,False,False,-15.645499999999998
2019-01-12 08:00:00,1.5,1.89375,10.09,22.2049904975,0.0,9.0,29.0,23.22503125,10.1525,10.375,7.4275,83.375,0.0475,66.95791666666668,34.785000000000004,66.75916666666667,67.0,8,5,1,0,35.6887404975,22.2049904975,0.6221847615792286,38.0,0.5843418551973684,50.2745,73.80505625,False,False,65.61995225843751,1.139214408229165,False,False,-16.725499999999997
2019-01-12 09:00:00,1.7,1.825,10.39375,23.425545665,2.78766081875,9.0,29.0,23.13846875,10.0675,10.3,7.3475,83.4,0.0175,67.03,34.92916666666667,66.78583333333333,67.0,9,5,1,0,40.13195648375,26.21320648375,0.6531753938875146,38.0,0.6898212232565789,50.1215,73.64924375000001,False,False,65.43119892265625,1.354634410677079,False,False,-16.878500000000003
2019-01-12 10:00:00,1.5175,1.8175,10.508375000000001,23.57646629,0.0,2.4,8.216666666666667,23.0589375,10.36,10.5875,7.445,82.35499999999999,0.0275,67.12041666666667,33.36,66.87166666666667,67.0,10,5,1,0,37.41984129,23.57646629,0.6300525463826733,10.616666666666667,2.2207032612244895,50.647999999999996,73.5060875,False,False,65.88062951,0.991037156666664,False,False,-16.352000000000004
2019-01-12 11:00:00,1.455,1.80333333325,10.36375,24.9838084775,3.16228801175,0.0,0.0,22.9919375,10.515,10.7425,6.8325,78.175,0.0775,67.01124999999999,33.67416666666667,66.74583333333334,67.0,11,5,1,0,41.768179822499995,28.14609648925,0.6738645688861943,0.0,,50.927,73.3854875,False,False,65.82277898843749,0.9230543448958457,False,False,-16.073
2019-01-12 12:00:00,1.415,1.8175,10.5227083325,23.41341155,0.0,0.0,0.0,22.938520833333335,10.54,10.765,6.5375,76.485,0.045,66.96291666666667,33.1025,66.73208333333334,67.0,12,5,1,0,37.168619882499996,23.41341155,0.6299241570985441,0.0,,50.971999999999994,73.2893375,False,False,65.9017408540625,0.8303424792708398,False,False,-16.028000000000006
2019-01-12 13:00:00,1.88125,1.8250000000000002,10.20416666675,23.836905185,0.8029605262499999,0.0,0.0,22.887739583333335,10.094999999999999,10.1725,6.195,76.965,0.06,67.03666666666666,31.125,66.94,67.0,13,5,1,0,38.550282378,24.63986571125,0.6391617438660205,0.0,,50.171,73.19793125000001,False,False,66.0307988984375,0.9092011015625019,False,False,-16.829
2019-01-12 14:00:00,1.7875,1.82,10.504750000000001,24.5611447375,0.0,0.0,0.0,22.807729166666668,10.7725,11.09,5.9325,72.3,0.0275,67.16458333333333,32.39666666666667,66.91916666666665,67.0,14,5,1,0,38.673394737500004,24.5611447375,0.6350915119867682,0.0,,51.3905,73.0539125,False,False,66.03568896374999,0.8834777029166645,False,False,-15.609499999999997
2019-01-12 15:00:00,1.6875,1.875,10.130875,22.641950465,1.17995356025,0.0,0.0,22.77254166666667,10.9475,11.3275,5.57,69.69749999999999,2.425,67.15166666666667,32.906666666666666,66.83083333333333,67.0,15,5,1,0,37.515279025249995,23.82190402525,0.6349920524172685,0.0,,51.7055,72.990575,False,False,65.98636632,0.844467013333329,False,False,-15.2945
2019-01-12 16:00:00,1.6,1.84041666675,10.29275,27.3465460525,2.465875,0.0,0.0,22.790166666666664,10.7775,11.11,5.5649999999999995,70.4575,71.3175,67.10583333333334,34.22833333333334,66.70458333333335,67.0,16,5,1,0,43.545587719249994,29.8124210525,0.6846255295647545,0.0,,51.3995,73.0223,False,False,65.62117594,1.0834073933333457,False,False,-15.600499999999997
2019-01-12 17:00:00,1.5625,1.87,10.225625,24.812813594999998,0.0,0.0,0.0,22.764104166666666,10.76,10.8625,6.2524999999999995,74.14625000000001,98.935,67.13541666666669,35.630833333333335,66.67,67.0,17,5,1,0,38.470938595,24.812813594999998,0.6449755192150387,0.0,,51.368,72.9753875,False,False,65.2764952721875,1.3935047278124983,False,False,-15.631999999999998
2019-01-12 18:00:00,1.5291666667500001,1.70625,10.1976666675,24.0738881575,4.011749999999999,0.0,0.0,22.779072916666667,11.69,11.6975,6.775,72.08500000000001,277.35,67.2225,38.88833333333333,66.76041666666667,67.0,18,5,1,0,41.51872149175,28.0856381575,0.6764572016766165,0.0,,53.042,73.00233125,False,False,65.2400910990625,1.520325567604175,False,False,-13.957999999999998
2019-01-12 19:00:00,1.5320833332500001,1.6854166667500001,10.5206666675,23.0846669225,0.0,0.4166666666666667,0.0,22.825947916666667,13.13,12.912500000000001,7.3275,68.125,441.525,67.11791666666666,44.608333333333334,66.69874999999999,67.0,19,5,1,0,36.82283359,23.0846669225,0.6269117466497504,0.4166666666666667,,55.634,73.08670625,False,False,65.3013448703125,1.3974051296874848,False,False,-11.366
2019-01-12 20:00:00,1.6575,1.75125,10.367785715,22.82243034,2.2120760235,2.0,0.0,22.8598125,13.9175,13.575,7.665,66.225,462.675,67.11458333333334,47.93833333333333,66.61791666666667,67.0,20,5,1,0,38.811042078499995,25.0345063635,0.6450356656970123,2.0,12.51725318175,57.051500000000004,73.1476625,False,False,65.431430466875,1.1864861997916734,False,False,-9.948499999999996
2019-01-12 21:00:00,1.5484375,2.335,10.10616666675,22.9531652025,0.0,2.05,0.0,22.91448958333333,12.86,12.7925,7.59,70.565,149.55,67.13625,44.41333333333333,66.70208333333333,67.0,21,5,1,0,36.94276936925,22.9531652025,0.6213168529158913,2.05,11.196665952439025,55.147999999999996,73.24608125,False,False,65.2081200975,1.4939632358333341,False,False,-11.852000000000004
2019-01-12 22:00:00,1.640625,1.8725,10.235208332500001,21.73771627,0.0,3.5,0.0,22.93728125,13.7175,13.4775,8.0075,68.6775,300.055,67.07875,48.204166666666666,66.7,67.0,22,5,1,0,35.4860496025,21.73771627,0.6125707570579672,3.5,6.2107760771428575,56.6915,73.28710625000001,False,False,65.28733255390625,1.4126674460937494,False,False,-10.308500000000002
2019-01-12 23:00:00,1.7609375,1.9279761905,10.22875,22.1803082625,0.31764705875,3.0,0.0,23.004916666666666,12.71,12.645,7.654999999999999,71.5725,58.0875,67.1,41.17583333333333,66.74916666666667,67.0,23,5,1,0,36.415619011749996,22.49795532125,0.6178105969856157,3.0,7.499318440416666,54.878,73.40885,False,False,65.77861808875001,0.9705485779166594,False,False,-12.122
2019-01-13 00:00:00,1.6125,1.92708333325,10.4695,24.51834795,0.0,3.066666666666667,0.0,23.013437500000002,11.3025,11.2675,8.21,81.48,35.04,66.90083333333334,39.415,66.55958333333334,67.0,0,6,1,0,38.527431283249996,24.51834795,0.6363867803628912,3.066666666666667,7.995113461956521,52.3445,73.4241875,False,False,65.115628671875,1.443954661458335,False,False,-14.655500000000004
2019-01-13 01:00:00,1.5,1.9874999999999998,10.3244166675,21.966643275,0.47625,2.1333333333333333,0.0,22.94247916666667,11.2675,11.355,8.025,80.6475,4.035,66.97208333333333,38.525000000000006,66.58166666666668,67.0,1,6,1,0,36.254809942499996,22.442893275,0.6190321590595662,2.1333333333333333,10.52010622265625,52.2815,73.2964625,False,False,65.200448196875,1.3812184697916763,False,False,-14.718499999999999
2019-01-13 02:00:00,1.57083333325,1.99,10.0985,23.080621345,5.836827485,2.0,0.0,22.88129166666667,11.24,11.48,7.43,77.59,0.065,67.18291666666667,35.88083333333333,66.79625,67.0,2,6,1,0,42.57678216325,28.91744883,0.6791835211764781,2.0,14.458724415,52.232,73.18632500000001,False,False,65.667738570625,1.1285114293749956,False,False,-14.768
2019-01-13 03:00:00,1.89166666675,1.9583333335,10.156875,24.2114459075,0.0,2.0,0.0,22.88059375,11.2725,11.385,7.7525,79.135,0.06,67.14208333333333,36.339999999999996,66.67791666666668,67.0,3,6,1,0,38.21832090775,24.2114459075,0.6335036530239179,2.0,12.10572295375,52.2905,73.18506875,False,False,65.59198246625,1.0859342004166734,False,False,-14.709499999999998
2019-01-13 04:00:00,1.9,1.9525,10.07650000075,25.31131579,3.4311842105,2.0,0.0,22.841541666666668,11.002500000000001,11.165,7.3375,78.33250000000001,0.07500000000000001,67.10916666666667,35.1975,66.67875000000001,67.0,4,6,1,0,42.67150000125,28.742500000499998,0.6735760402061803,2.0,14.371250000249999,51.804500000000004,73.11477500000001,False,False,65.614090956875,1.0646590431250047,False,False,-15.195499999999996
2019-01-13 05:00:00,1.4125,1.9049999999999998,10.05108333325,22.621904025,0.0,2.0,0.0,22.78558333333333,10.75,10.985,6.82,76.905,0.075,66.94458333333333,33.665,66.61916666666667,67.0,5,6,1,0,35.99048735825,22.621904025,0.6285523116100411,2.0,11.3109520125,51.35,73.01405,False,False,65.72084756749999,0.8983190991666845,False,False,-15.649999999999999
2019-01-13 06:00:00,1.5125,2.07666666675,10.13595833325,23.5236476625,0.63815789475,2.55,0.0,22.70551041666667,10.775,11.1175,6.385,74.5475,0.0225,67.13291666666666,33.530833333333334,66.735,67.0,6,6,1,0,37.886930557250004,24.16180555725,0.6377345750070645,2.55,9.475217865588235,51.395,72.86991875000001,False,False,65.66919953546876,1.065800464531236,False,False,-15.604999999999997
2019-01-13 07:00:00,1.54583333325,2.19375,9.94275,26.46133772,4.2840277775,3.0,0.0,22.6520625,10.635,10.925,6.1275,73.9125,0.0225,67.02916666666667,31.505,66.59416666666667,67.0,7,6,1,0,44.42769883075,30.7453654975,0.6920314647541463,3.0,10.248455165833333,51.143,72.7737125,False,False,65.958956526875,0.635210139791667,False,False,-15.857
2019-01-13 08:00:00,1.57916666675,1.96375,9.9185,25.218681112499997,0.0,3.0,0.0,22.61370833333333,9.755,10.235,6.0975,78.2125,0.01,66.91458333333334,28.475833333333334,66.68708333333333,67.0,8,6,1,0,38.68009777925,25.218681112499997,0.651980800473276,3.0,8.406227037499999,49.559,72.704675,False,False,66.113751163125,0.5733321702083316,False,False,-17.441000000000003
2019-01-13 09:00:00,1.5875,1.995,10.11866666675,28.9759173975,4.8677631585,3.0,0.0,22.568791666666666,9.975,10.4275,6.324999999999999,78.275,0.0,66.91958333333334,29.347500000000004,66.7075,67.0,9,6,1,0,47.54484722275,33.843680556,0.7118264655986938,3.0,11.281226852000001,49.955,72.623825,False,False,65.97109158312499,0.7364084168750082,False,False,-17.045
2019-01-13 10:00:00,1.55416666675,1.97375,10.0725,24.207078260000003,0.0,0.9,0.0,22.50435416666667,10.015,10.4775,6.165,77.215,0.0025,67.02375,28.91166666666667,66.86458333333333,67.0,10,6,1,0,37.80749492675,24.207078260000003,0.6402719436159396,0.9,,50.027,72.50783750000001,False,False,66.008252698125,0.8563306352083231,False,False,-16.973
2019-01-13 11:00:00,1.52083333325,1.94,9.838,24.7425511675,4.5549999992500005,0.0,0.0,22.484187499999997,10.295,10.64,6.055,75.22,0.0,67.01041666666667,29.340000000000003,66.755,67.0,11,6,1,0,42.5963845,29.29755116675,0.6877943165986306,0.0,,50.531,72.4715375,False,False,66.03418379749999,0.7208162025000036,False,False,-16.469
2019-01-13 12:00:00,1.53,1.9575,9.976875,26.63370614,0.0,0.0,0.0,22.446364583333335,10.1675,10.504999999999999,6.035,75.775,0.01,66.765,26.74666666666667,66.67416666666668,67.0,12,6,1,0,40.098081140000005,26.63370614,0.6642139818863162,0.0,,50.301500000000004,72.40345625,False,False,66.491919685,0.18224698166667963,False,False,-16.698499999999996
2019-01-13 13:00:00,1.61,1.98291666675,10.0825416675,26.9867001625,0.948382353,0.0,0.0,22.430072916666667,9.765,10.192499999999999,5.9575,77.4,0.01,66.76625,26.354166666666668,66.75875,67.0,13,6,1,0,41.610540849749995,27.9350825155,0.6713462969964699,0.0,,49.577,72.37413125,False,False,66.36613728515626,0.39261271484375015,False,False,-17.423000000000002
2019-01-13 14:00:00,1.66625,1.9837500000000001,10.2445833325,26.7299002425,2.355263158,0.0,0.0,22.38189583333333,9.2025,9.4925,5.8075,79.545,0.007500000000000001,66.67958333333334,25.35,66.61375,67.0,14,6,1,0,42.979746733,29.0851634005,0.676717887175643,0.0,,48.5645,72.28741249999999,False,False,66.27365418124998,0.34009581875001516,False,False,-18.435499999999998
2019-01-13 15:00:00,1.47291666675,1.9808333332499999,9.9565833325,27.612599760000002,0.0,0.0,0.0,22.318760416666667,8.43,8.754999999999999,5.574999999999999,82.425,4.3125,66.64250000000001,21.640833333333333,66.67583333333333,67.0,15,6,1,0,41.0229330925,27.612599760000002,0.6731015478034715,0.0,,47.174,72.17376875,False,False,66.76361046109375,-0.08777712776041824,False,False,-19.826
2019-01-13 16:00:00,1.5833333332500001,1.76708333325,10.079125000000001,25.463728070000002,3.18663742675,0.0,0.0,22.37540625,9.415,10.085,5.7625,78.32249999999999,94.495,66.91333333333333,25.195,66.77166666666666,67.0,16,6,1,0,42.07990716325,28.650365496750002,0.680856195466407,0.0,,48.946999999999996,72.27573125,False,False,66.3980574115625,0.37360925510415655,False,False,-18.053000000000004
2019-01-13 17:00:00,1.7000000000000002,1.71083333325,9.9880833325,22.300467835,0.0,0.0,0.0,22.38578125,11.807500000000001,12.1375,5.1925,64.2425,189.7,67.1125,29.854166666666664,66.99,67.0,17,6,1,0,35.69938450075,22.300467835,0.6246737344878172,0.0,,53.2535,72.29440625000001,False,False,66.60990236328125,0.3800976367187445,False,False,-13.746499999999997
2019-01-13 18:00:00,1.56428571425,1.67875,10.037541667500001,22.7316084025,0.847368421,0.0,0.0,22.405364583333334,12.620000000000001,12.67,4.7524999999999995,59.0475,290.775,67.20916666666668,31.640833333333333,67.05083333333333,67.0,18,6,1,0,36.85955420525,23.5789768235,0.6396978295559957,0.0,,54.716,72.32965625,False,False,66.75654863203124,0.2942847013020895,False,False,-12.283999999999999
2019-01-13 19:00:00,1.5482142857499999,1.63125,10.406749999999999,24.0761038,0.0,0.0,0.0,22.404062500000002,13.782499999999999,13.379999999999999,5.4174999999999995,57.305,506.9,67.15291666666667,42.755,66.78875,67.0,19,6,1,0,37.66231808575,24.0761038,0.639262398697373,0.0,,56.808499999999995,72.3273125,False,False,65.692244215625,1.0965057843749975,False,False,-10.191500000000005
2019-01-13 20:00:00,1.79,1.6866666667499999,10.1281666675,22.8958303225,2.59244243425,0.0,0.0,22.458760416666667,14.305,13.7425,6.13,58.1775,487.9,67.15375,49.37416666666666,66.60875,67.0,20,6,1,0,39.093106091,25.48827275675,0.6519889388532853,0.0,,57.749,72.42576875,False,False,65.17923648609376,1.4295135139062438,False,False,-9.250999999999998
2019-01-13 21:00:00,1.365,1.84416666675,9.885875,22.6584502925,0.0,0.0,0.0,22.568739583333333,13.77,13.415000000000001,6.995,63.9925,297.75,67.1,44.92583333333334,66.72083333333333,67.0,21,6,1,0,35.75349195925,22.6584502925,0.6337409033591723,0.0,,56.786,72.62373124999999,False,False,65.50849850484374,1.2123348284895883,False,False,-10.213999999999999
2019-01-13 22:00:00,1.466875,1.835,9.921291666750001,22.00010062,0.38157894725,0.16666666666666666,0.0,22.610447916666665,12.715,12.5175,6.875,67.8925,212.325,67.33625,39.979166666666664,66.96416666666667,67.0,22,6,1,0,35.604846234,22.38167956725,0.6286132910153436,0.16666666666666666,,54.887,72.69880624999999,False,False,65.57779454296875,1.3863721236979245,False,False,-12.113
2019-01-13 23:00:00,1.596875,1.81714285725,10.112208333249999,22.7374612375,0.0,0.0,0.0,22.641052083333335,13.065000000000001,13.0175,5.5625,60.682500000000005,138.375,67.26833333333333,41.50416666666667,66.79333333333332,67.0,23,6,1,0,36.263687428,22.7374612375,0.6270035633481635,0.0,,55.517,72.75389375,False,False,65.59986463984374,1.193468693489578,False,False,-11.482999999999997
2019-01-14 00:00:00,1.79,1.895,10.061875,21.2058968875,0.0,0.0,0.0,22.658625,12.7875,12.8925,4.9125,59.0375,66.2725,67.33208333333334,37.67166666666667,66.94791666666667,67.0,0,0,0,0,34.9527718875,21.2058968875,0.6067014357474684,0.0,,55.0175,72.785525,False,False,66.09201384875001,0.8559028179166575,False,False,-11.982500000000002
2019-01-14 01:00:00,1.8725,1.8933333335,10.100875,22.99652778,0.0,0.0,0.0,22.668385416666666,12.565,12.79,4.0175,56.32,5.5325,67.19541666666667,36.74333333333333,66.9475,67.0,1,0,0,0,36.8632361135,22.99652778,0.6238336674836381,0.0,,54.617,72.80309375,False,False,66.120916703125,0.8265832968750004,False,False,-12.383000000000003
2019-01-14 02:00:00,1.5375,1.91875,10.001000000000001,20.0380847925,1.1800657895,0.08333333333333333,0.0,22.654708333333335,12.505,12.7375,3.195,53.355000000000004,0.08,67.0975,35.5375,66.91666666666666,67.0,2,0,0,0,34.675400582,21.218150582,0.6119078720323231,0.08333333333333333,,54.509,72.778475,False,False,66.285960321875,0.6307063447916619,False,False,-12.491
2019-01-14 03:00:00,1.78125,1.90714285725,9.9048214285,23.413409565,0.0,0.0,0.0,22.587635416666668,12.665,12.935,2.4675000000000002,50.175,0.08,67.1,35.45333333333333,66.79791666666667,67.0,3,0,0,0,37.00662385075,23.413409565,0.6326815885563548,0.0,,54.797,72.65774375000001,False,False,66.32551473250001,0.47240193416665477,False,False,-12.203000000000003
2019-01-14 04:00:00,1.6875,1.8875,9.923875,25.6210014625,1.24875,0.0,0.0,22.54725,12.49,12.785,2.17,49.675,0.07500000000000001,67.11083333333333,34.9175,66.81791666666666,67.0,4,0,0,0,40.3686264625,26.869751462500002,0.6656097523521234,0.0,,54.482,72.58505,False,False,66.26391751624999,0.5539991504166721,False,False,-12.518
2019-01-14 05:00:00,1.60208333325,1.9,9.98875,24.332909354999998,0.0,0.0,0.0,22.51215625,12.155,12.4225,2.5,52.019999999999996,0.0975,66.93875,34.345,66.70125,67.0,5,0,0,0,37.82374268824999,24.332909354999998,0.6433236804606081,0.0,,53.879,72.52188125,False,False,66.1189836846875,0.582266315312495,False,False,-13.121000000000002
2019-01-14 06:00:00,1.575,1.88125,9.9945,34.5827412275,4.1275657895,0.0,0.0,22.5798125,11.805,12.0825,3.435,56.82,0.0925,67.05083333333333,32.845,66.82958333333333,67.0,6,0,0,0,52.161057017000005,38.710307017000005,0.7421304174181859,0.0,,53.249,72.6436625,False,False,66.27348560187501,0.5560977314583226,False,False,-13.750999999999998
2019-01-14 07:00:00,1.54666666675,1.8675000000000002,9.865124999999999,35.7831652075,0.0,0.0,0.0,22.60454166666667,12.145,12.3775,3.4,55.425,0.0775,67.15291666666667,34.11,66.86916666666667,67.0,7,0,0,0,49.062456874249996,35.7831652075,0.7293390402199871,0.0,,53.861,72.688175,False,False,66.2662256075,0.6029410591666675,False,False,-13.139000000000003
2019-01-14 08:00:00,1.4449999999999998,1.8570833332499999,10.100375,36.842083335,0.9513157895,0.0,0.0,22.601947916666667,12.265,12.4775,3.5374999999999996,55.5175,0.075,67.25291666666666,34.579166666666666,66.91,67.0,8,0,0,1,51.195857457749995,37.7933991245,0.7382120546704284,0.0,,54.077,72.68350625,False,False,66.24953144296875,0.6604685570312512,False,False,-12.923000000000002
2019-01-14 09:00:00,1.43571428575,1.8875,10.13083333425,38.8814970775,5.024756579,0.0,0.0,22.5876875,12.15,12.34,3.7175000000000002,56.6425,0.065,67.305,35.62,66.77,67.0,9,0,0,1,57.360301276499996,43.9062536565,0.7654467058123351,0.0,,53.870000000000005,72.6578375,False,False,65.9656097825,0.8043902175,False,False,-13.129999999999995
2019-01-14 10:00:00,1.493452381,1.89166666675,10.309999999999999,39.28755332,2.4693402777499998,0.0,0.0,22.5889375,12.1525,12.370000000000001,3.5125,55.817499999999995,0.06,67.32625,36.17,66.69541666666667,67.0,10,0,0,1,55.4520126455,41.75689359775,0.7530275567218502,0.0,,53.8745,72.6600875,False,False,65.86534050125,0.8300761654166706,False,False,-13.125500000000002
2019-01-14 11:00:00,1.55833333325,1.8575,10.04625,40.272141812499996,5.444473683,0.0,0.0,22.61821875,12.1525,12.4,3.1775,54.5275,0.04,67.24833333333333,35.475,66.72749999999999,67.0,11,0,0,1,59.178698828749994,45.716615495499994,0.7725180918187087,0.0,,53.8745,72.71279375,False,False,66.0299090421875,0.6975909578124941,False,False,-13.125500000000002
2019-01-14 12:00:00,1.625,1.8162500000000001,13.685625000000002,37.8465029225,0.0,0.0,0.0,22.654666666666664,12.365,12.645,2.6125,51.675,0.0225,67.23958333333334,35.41833333333333,66.87666666666667,67.0,12,0,0,1,54.973377922500006,37.8465029225,0.6884514714714273,0.0,,54.257,72.77839999999999,False,False,66.21842881,0.6582378566666591,False,False,-12.743000000000002
2019-01-14 13:00:00,1.75,1.84125,16.153666667499998,39.6174269,5.465394737,0.8666666666666667,0.0,22.673531250000003,12.345,12.6225,2.41,51.015,0.045,67.26375,36.91166666666666,66.7175,67.0,13,0,0,1,64.82773830449999,45.082821636999995,0.6954248723785971,0.8666666666666667,,54.221000000000004,72.81235625000001,False,False,65.9499768021875,0.7675231978124941,False,False,-12.778999999999996
2019-01-14 14:00:00,3.3000000000000003,4.47291666675,13.3695833325,37.0742083325,0.51097222225,1.5,0.1,22.746479166666663,12.094999999999999,12.385,3.0225,54.155,0.0525,67.2175,35.98666666666667,66.85708333333334,67.0,14,0,0,1,58.727680553999996,37.585180554749996,0.639990890159377,1.6,23.490737846718748,53.771,72.94366249999999,False,False,66.04406035499998,0.8130229783333505,False,False,-13.229
2019-01-14 15:00:00,5.375,4.742375,14.2916666675,33.4716196725,3.55432748475,1.15,2.5166666666666666,22.844135416666667,11.955,12.1975,3.0925,54.94,1.1975,67.3175,35.54666666666667,67.03291666666667,67.0,15,0,0,1,61.43498882474999,37.025947157249995,0.6026850149329488,3.6666666666666665,10.097985588340908,53.519,73.11944375,False,False,66.15213934500001,0.8807773216666561,False,False,-13.481000000000002
2019-01-14 16:00:00,5.61125,4.768750000000001,16.3620833325,39.255126095,0.5263157895,7.05,6.2,22.872104166666666,11.32,11.47,3.4225000000000003,58.6375,19.6575,67.28916666666667,33.79416666666667,67.00166666666667,67.16666666666667,16,0,0,1,66.523525217,39.781441884500005,0.5980056191359792,13.25,3.0023729724150945,52.376,73.1697875,False,False,66.1427002959375,0.8589663707291635,False,False,-14.790666666666674
2019-01-14 17:00:00,9.02125,5.2445,23.22875,39.3724269,5.437777777250001,10.083333333333334,7.05,22.955437500000002,11.02,11.075,3.1,58.4375,38.5875,67.85791666666667,25.65,67.73041666666667,68.0,17,0,0,1,82.30470467725002,44.81020467725,0.5444428098365568,17.133333333333333,2.6153815959484437,51.836,73.3197875,False,False,67.80919600625,-0.07877933958333472,False,False,-16.164
2019-01-14 18:00:00,10.351875000749999,5.302875,19.847625,36.63001634,0.0,2.816666666666667,8.116666666666667,23.087645833333333,10.53,10.6325,3.9899999999999998,64.27,101.475,67.8975038119775,26.877499999999998,67.14924143255814,67.06660970254167,18,0,0,1,72.13239134074999,36.63001634,0.5078164699539981,10.933333333333334,3.350306372560975,50.954,73.5577625,False,False,67.4824362340625,-0.3331948015043622,False,False,-16.11260970254167
2019-01-14 19:00:00,10.81,5.25895833325,20.4502083325,37.4141937125,6.374027776999999,2.216666666666667,11.833333333333334,23.155385416666668,11.2625,11.192499999999999,3.5300000000000002,59.275,164.025,67.87469115314511,30.34418664331633,67.267729481875,66.2888818697449,19,0,0,0,80.30738815525,43.7882214895,0.5452576966498867,14.05,3.116599394270463,52.2725,73.67969375,False,False,67.18385492340364,0.08387455847135072,False,False,-14.016381869744897
2019-01-14 20:00:00,9.23,4.859,19.392,32.3989729525,1.599122807,2.533333333333333,7.183333333333334,23.279062500000002,10.6225,10.5825,3.8925,63.4075,97.7325,67.85187849431271,45.006575556875,67.32736884,67.08509640125,20,0,0,0,67.4790957595,33.9980957595,0.5038315255538024,9.716666666666667,3.4989463903430535,51.1205,73.90231250000001,False,False,63.64899884396192,3.678369996038086,False,False,-15.964596401249999
2019-01-14 21:00:00,9.345,5.05166666675,20.691285715,39.94756966,2.7353947375,7.883333333333334,7.583333333333333,23.379364583333334,11.3275,11.1675,4.8475,64.6725,200.97500000000002,67.82906583548032,44.77687320375,67.27374158687499,67.104353829375,21,0,0,0,77.77091677925,42.6829643975,0.548829384622713,15.466666666666667,2.7596744222521554,52.3895,74.08285625,False,False,64.36924962829973,2.9044919585752638,False,False,-14.714853829375002
2019-01-14 22:00:00,8.134375,4.9153333332499995,20.0384583325,30.5688596475,2.44714912275,5.05,7.183333333333334,23.478270833333333,11.91,11.5775,5.1625,63.625,227.9,,44.515287354375,67.37115570875,67.11183894000001,22,0,0,0,66.10417543599999,33.01600877025,0.4994542107588207,12.233333333333334,2.6988563027452313,53.438,74.2608875,False,False,64.99151929389677,2.3796364148532234,False,False,-13.67383894000001
